,Drug,District,X_Coordinate,Y_Coordinate,Year,Latitude,Longitude
1444,Cannabis,19,1167990.0,1930845.0,2014,41.9657813,-87.65771679
1445,Crack,25,1150351.0,1909695.0,2014,41.90810731,-87.72312561
1446,Crack,15,1138461.0,1900176.0,2002,41.88220979,-87.76703474
1447,Cannabis,11,1157199.0,1894911.0,2012,41.8674022,-87.69837133
1448,Cannabis,6,1172111.0,1848977.0,2003,41.74103883,-87.64497786
1449,Cannabis,4,1194218.0,1853562.0,2006,41.75310665,-87.56383039
1450,Crack,7,1169703.0,1860366.0,2010,41.77234426,-87.65347082
1451,Cannabis,15,1140304.0,1901135.0,2010,41.88480784,-87.76024362
1452,Cannabis,3,1182684.0,1861922.0,2007,41.77632263,-87.60583838
1453,Cannabis,2,1176624.0,1889508.0,2001,41.85215959,-87.62722281
1454,Crack,11,1148116.0,1898672.0,2004,41.87790234,-87.73161989
1455,Crack,15,1142156.0,1907039.0,2009,41.90097497,-87.75329615
1456,Cannabis,5,1178462.0,1834347.0,2002,41.70075045,-87.6221512
1457,Crack,4,1192116.0,1844223.0,2007,41.72753093,-87.5718361
1458,Crack,8,1160836.0,1861115.0,2007,41.77458738,-87.68595414
1459,Cannabis,24,1161661.0,1948615.0,2005,42.01467738,-87.68048912
1460,Cocaine,24,1160802.0,1950357.0,2002,42.01947541,-87.68360125
1461,Crack,11,1148246.0,1898676.0,2006,41.87791082,-87.73114245
1462,Cannabis,25,1136758.0,1908943.0,2009,41.90629823,-87.77307805
1463,Cannabis,5,1183344.0,1818742.0,2008,41.65781613,-87.60475842
1464,Cannabis,8,1160146.0,1861870.0,2010,41.77667343,-87.68846282
1465,Crack,9,1174999.0,1876680.0,2014,41.81699502,-87.63357051
1466,Heroin,15,1143984.0,1906209.0,2012,41.89866325,-87.74660253
1467,Cannabis,2,1183702.0,1874375.0,2013,41.81047101,-87.60171799
1468,Heroin,11,1144476.0,1897143.0,2007,41.87377583,-87.74502371
1469,Cannabis,25,1151459.0,1910380.0,2002,41.90996531,-87.71903733
1470,Cannabis,14,1161508.0,1908384.0,2008,41.90428471,-87.682177
1471,Cannabis,15,,,2010,,
1472,Cannabis,22,1171070.0,1838958.0,2006,41.71356805,-87.6490838
1473,Cannabis,9,1164239.0,1869993.0,2007,41.79887877,-87.67322937
1474,Crack,7,1174257.0,1867134.0,2005,41.7908164,-87.6365762
1475,Cannabis,10,1164474.0,1889398.0,2001,41.85212325,-87.67181964
1476,Cannabis,15,1143671.0,1901133.0,2003,41.88473998,-87.74787939
1477,Cannabis,12,1162465.0,1890388.0,2007,41.85488214,-87.67916555
1478,Crack,4,1194521.0,1854750.0,2005,41.75635917,-87.56268104
1479,Heroin,11,1151170.0,1907355.0,2006,41.9016701,-87.72017844
1480,Hallucinogens,5,1177141.0,1835088.0,2013,41.70281369,-87.62696594
1481,Heroin,9,1175354.0,1875594.0,2006,41.81400699,-87.63230078
1482,Heroin,2,1176318.0,1865602.0,2012,41.78656635,-87.62906506
1483,Heroin,2,1176436.0,1875603.0,2003,41.8140074,-87.62833167
1484,Cannabis,25,1129536.0,1915851.0,2013,41.92538104,-87.79944977
1485,Cannabis,4,1198595.0,1850357.0,2003,41.74420336,-87.54789796
1486,Crack,24,1163841.0,1948859.0,2005,42.01530102,-87.67246065
1487,Crack,3,1179518.0,1864941.0,2005,41.78467998,-87.61735247
1488,Cannabis,5,1172963.0,1823950.0,2014,41.67234227,-87.64259173
1489,Cannabis,15,1140877.0,1899508.0,2009,41.88033262,-87.75817949
1490,Crack,22,1168521.0,1846876.0,2005,41.73535144,-87.65819175
1491,Crack,11,1152856.0,1905289.0,2001,41.89596756,-87.71404031
1492,Heroin,10,,,2016,,
1493,Heroin,3,1184197.0,1862713.0,2001,41.77845795,-87.60026716
1494,Heroin,9,1175486.0,1873856.0,2001,41.80923481,-87.63186863
1495,Cannabis,24,1164444.0,1942364.0,2006,41.99746581,-87.67042688
1496,Cannabis,6,1177650.0,1852817.0,2015,41.75145288,-87.62456758
1497,Heroin,11,1151709.0,1896448.0,2014,41.87172956,-87.71848567
1498,Heroin,7,1174299.0,1867621.0,2012,41.79215184,-87.63640773
1499,Cannabis,11,1152338.0,1901575.0,2015,41.88578621,-87.71604096
1500,Cocaine,9,1166175.0,1871928.0,2004,41.80414762,-87.66607453
1501,Cannabis,6,1177762.0,1841949.0,2006,41.7216272,-87.62448518
1502,Cannabis,5,1178927.0,1827640.0,2012,41.68233493,-87.62065173
1503,Heroin,12,1166406.0,1894142.0,2005,41.86510015,-87.66459307
1504,Cannabis,3,1180145.0,1863331.0,2010,41.78024763,-87.61510296
1505,Cannabis,17,1151961.0,1931667.0,2009,41.96836863,-87.71663061
1506,Crack,20,1168228.0,1937707.0,2012,41.98460567,-87.65664241
1507,Cannabis,14,1153221.0,1913743.0,2002,41.91915887,-87.71247499
1508,Heroin,15,1144109.0,1898892.0,2010,41.8785822,-87.74632725
1509,Crack,22,1166375.0,1826417.0,2007,41.67925455,-87.66663416
1510,Crack,15,1139535.0,1904757.0,2001,41.89476112,-87.76297914
1511,Cannabis,7,1163879.0,1859226.0,2010,41.7693403,-87.67485196
1512,Heroin,15,1141383.0,1902646.0,2003,41.88893437,-87.756244
1513,Cannabis,6,1171646.0,1853559.0,2008,41.75362264,-87.64654758
1514,Crack,25,1141390.0,1909445.0,2001,41.90759149,-87.75605029
1515,Cannabis,8,1162118.0,1860176.0,2008,41.77198405,-87.68128061
1516,Cannabis,22,1170953.0,1830465.0,2001,41.69026449,-87.64975918
1517,Crack,8,1144692.0,1873694.0,2008,41.80942445,-87.74482058
1518,Crack,2,1177953.0,1873730.0,2004,41.80883344,-87.62282402
1519,Heroin,15,1140342.0,1899707.0,2007,41.88088853,-87.76013911
1520,Heroin,11,1157196.0,1895006.0,2006,41.86766295,-87.69837977
1521,Cannabis,25,1148685.0,1910317.0,2011,41.9098465,-87.72922959
1522,Cannabis,10,1151081.0,1894440.0,2010,41.8662317,-87.72084393
1523,Crack,15,1143323.0,1904189.0,2008,41.89313252,-87.7490809
1524,Crack,15,1141094.0,1897075.0,2014,41.87365217,-87.75744263
1525,Crack,25,1141151.0,1907822.0,2014,41.9031422,-87.75696832
1526,Cannabis,2,1177289.0,1865734.0,2009,41.78690669,-87.62550091
1527,Cannabis,9,1158893.0,1881326.0,2001,41.83008893,-87.69252454
1528,Heroin,7,1172577.0,1868137.0,2004,41.79360594,-87.6427068
1529,Crack,18,1176517.0,1895340.0,2005,41.86816541,-87.62743954
1530,Cannabis,15,1142891.0,1899556.0,2011,41.88042707,-87.75078301
1531,Heroin,11,1150553.0,1894877.0,2004,41.8674412,-87.72277087
1532,Crack,5,1176518.0,1835313.0,2006,41.70344512,-87.62924046
1533,Cannabis,22,1169118.0,1839117.0,2009,41.71404672,-87.65622816
1534,Cocaine,12,1165388.0,1901800.0,2004,41.88613603,-87.66811227
1535,Crack,15,1137426.0,1904410.0,2011,41.89384711,-87.77073339
1536,Cocaine,25,1139606.0,1917418.0,2008,41.92950305,-87.76240884
1537,Cannabis,10,1150020.0,1890267.0,2010,41.85480119,-87.72484756
1538,Cannabis,6,1172662.0,1852812.0,2008,41.75155046,-87.64284629
1539,Crack,7,1170086.0,1862201.0,2015,41.77737141,-87.65201357
1540,Crack,2,1177605.0,1877189.0,2002,41.81833312,-87.62399568
1541,Crack,4,1189564.0,1853347.0,2008,41.75262963,-87.5808921
1542,Cannabis,15,1142904.0,1904007.0,2005,41.89264091,-87.75062429
1543,Cannabis,2,1180669.0,1879130.0,2015,41.82358942,-87.61269629
1544,Cannabis,12,1166425.0,1890499.0,2003,41.85510303,-87.66462748
1545,Heroin,15,1139912.0,1898671.0,2006,41.87805348,-87.76174339
1546,Crack,6,1171098.0,1849616.0,2014,41.74281451,-87.64867078
1547,Cannabis,7,1168123.0,1866253.0,2001,41.78853305,-87.65909344
1548,Cannabis,4,1195559.0,1852754.0,2012,41.75085642,-87.5589429
1549,Cannabis,1,1175303.0,1900360.0,2012,41.8819679,-87.63174569
1550,Cannabis,9,1171524.0,1870133.0,2005,41.79910632,-87.64650958
1551,Cannabis,10,1149822.0,1885481.0,2009,41.84167165,-87.72569861
1552,Crack,18,1171084.0,1908425.0,2002,41.90419237,-87.64700079
1553,Cannabis,6,1168199.0,1851700.0,2013,41.7485961,-87.65923299
1554,Cannabis,16,1140652.0,1930355.0,2013,41.96498423,-87.75824607
1555,Cannabis,15,1144147.0,1901839.0,2004,41.8866684,-87.74611368
1556,Cannabis,3,1190646.0,1856625.0,2005,41.76159871,-87.57682145
1557,Cannabis,25,1149389.0,1913096.0,2006,41.9174587,-87.72657114
1558,Heroin,11,1144957.0,1896216.0,2015,41.87122297,-87.74328108
1559,Cannabis,4,1195881.0,1843656.0,2004,41.7258828,-87.55806329
1560,Crack,10,1158463.0,1892956.0,2003,41.86201173,-87.69378445
1561,Cannabis,17,1150053.0,1923936.0,2005,41.94719167,-87.72384845
1562,Crack,18,1171685.0,1909232.0,2002,41.9063936,-87.64476938
1563,Cocaine,14,1155011.0,1910463.0,2010,41.91012252,-87.70598644
1564,Cannabis,18,1173962.0,1908314.0,2010,41.90382411,-87.63643255
1565,Crack,22,1167861.0,1846743.0,2014,41.73500065,-87.66061354
1566,Cannabis,11,1148389.0,1899836.0,2016,41.88109124,-87.73058748
1567,Heroin,8,1161371.0,1853899.0,2016,41.75477456,-87.68419253
1568,Heroin,15,1141959.0,1902399.0,2010,41.88824592,-87.7541348
1569,Cannabis,11,1151988.0,1901284.0,2009,41.88499458,-87.71733391
1570,Heroin,7,1172109.0,1860955.0,2009,41.77390802,-87.64463385
1571,Cannabis,18,1171278.0,1913694.0,2007,41.91864652,-87.64613311
1572,Cannabis,4,1193634.0,1853718.0,2013,41.75354904,-87.56596538
1573,Cannabis,14,1152190.0,1915724.0,2008,41.92461532,-87.71621065
1574,Cannabis,15,1142879.0,1902768.0,2001,41.88924141,-87.750747
1575,Crack,24,1164409.0,1949773.0,2004,42.017797,-87.67034457
1576,Crack,15,1139805.0,1900211.0,2008,41.88228139,-87.76209864
1577,Cannabis,11,1153226.0,1905373.0,2010,41.89619073,-87.71267914
1578,Crack,2,1176448.0,1875014.0,2002,41.81239086,-87.62830537
1579,Cannabis,8,1158365.0,1862738.0,2007,41.77909181,-87.69496832
1580,Cannabis,5,1177145.0,1834945.0,2007,41.70242119,-87.62695559
1581,Heroin,11,1149842.0,1907399.0,2008,41.90181678,-87.72505523
1582,Crack,22,1167885.0,1832363.0,2009,41.69553918,-87.66093703
1583,Cocaine,10,1159207.0,1889299.0,2009,41.8519613,-87.69115374
1584,Crack,10,1148709.0,1889675.0,2005,41.85320207,-87.72967481
1585,Cannabis,5,1178226.0,1825396.0,2005,41.67619294,-87.62328549
1586,Cannabis,25,1149229.0,1918746.0,2009,41.93296592,-87.72701221
1587,Cannabis,10,1149357.0,1890621.0,2005,41.85578548,-87.7272719
1588,Cocaine,19,1162527.0,1918809.0,2004,41.93287033,-87.67814138
1589,Heroin,12,1160449.0,1898500.0,2005,41.87718417,-87.68634075
1590,Crack,15,1144438.0,1898165.0,2010,41.87658104,-87.74513751
1591,Cannabis,15,1142459.0,1904846.0,2004,41.8949515,-87.75223775
1592,Cannabis,10,1154170.0,1891841.0,2015,41.85903872,-87.7095732
1593,Heroin,15,1143551.0,1904621.0,2006,41.89431371,-87.74823271
1594,Crack,11,1150441.0,1900494.0,2001,41.88285706,-87.72303542
1595,Crack,6,1165622.0,1852961.0,2010,41.75211148,-87.66864036
1596,Crack,6,1168772.0,1850348.0,2001,41.74487369,-87.65717224
1597,Cocaine,25,1141351.0,1914469.0,2010,41.92137862,-87.75606934
1598,Cannabis,5,1178880.0,1839619.0,2009,41.71520805,-87.62046083
1599,Cannabis,7,1167827.0,1860034.0,2005,41.7714737,-87.66035722
1600,Heroin,11,1153615.0,1903464.0,2006,41.89094451,-87.71130124
1601,Crack,15,1139431.0,1900748.0,2001,41.88376181,-87.7634589
1602,Cannabis,2,1179364.0,1871039.0,2004,41.80141697,-87.61773099
1603,Crack,3,1182034.0,1861097.0,2009,41.77407382,-87.60824671
1604,Heroin,7,1174010.0,1862378.0,2001,41.77777091,-87.63762299
1605,Cannabis,24,1159016.0,1950026.0,2007,42.01860415,-87.69018269
1606,Cannabis,5,1176341.0,1826019.0,2005,41.67794496,-87.63016641
1607,Heroin,2,1182387.0,1873880.0,2015,41.80914331,-87.60655655
1608,Cannabis,11,1153913.0,1904633.0,2007,41.89414643,-87.71017565
1609,Cocaine,10,1157863.0,1887277.0,2004,41.84644018,-87.69614166
1610,Cannabis,8,1161224.0,1859147.0,2012,41.76917888,-87.6845862
1611,Cannabis,22,1166208.0,1829738.0,2006,41.68837149,-87.66715145
1612,Heroin,11,1155578.0,1896200.0,2015,41.8709721,-87.70428762
1613,Crack,12,1167099.0,1904802.0,2005,41.89433717,-87.66174284
1614,Cannabis,4,1196924.0,1850991.0,2007,41.74598479,-87.5539995
1615,Cannabis,5,1179952.0,1816692.0,2003,41.65226861,-87.61723266
1616,Crack,18,1171165.0,1908231.0,2002,41.90365824,-87.64670896
1617,Cannabis,2,1179273.0,1879203.0,2012,41.82382175,-87.61781543
1618,Crack,10,1151465.0,1893629.0,2012,41.8639987,-87.71945551
1619,Heroin,15,1139269.0,1894979.0,2009,41.86793387,-87.76419426
1620,Cannabis,8,1161533.0,1860003.0,2002,41.77152146,-87.68342984
1621,Cannabis,24,1160713.0,1948667.0,2003,42.01483986,-87.68397594
1622,Cocaine,17,1145544.0,1928866.0,2003,41.96080679,-87.74029708
1623,Crack,11,1150614.0,1901733.0,2001,41.88625364,-87.72236776
1624,Cannabis,1,1176365.0,1900502.0,2009,41.88233367,-87.62784179
1625,Cannabis,10,1152999.0,1890699.0,2012,41.8559282,-87.71390182
1626,Cannabis,11,1148819.0,1898032.0,2014,41.87613256,-87.72905517
1627,Cannabis,6,1170953.0,1854714.0,2014,41.75680726,-87.64905351
1628,Crack,24,1164950.0,1946600.0,2013,42.00907872,-87.6684445
1629,Cannabis,3,,,2003,,
1630,Cocaine,25,1149417.0,1907705.0,2009,41.90266473,-87.72660838
1631,Heroin,6,1177161.0,1852624.0,2009,41.7509343,-87.62636533
1632,Crack,15,1139388.0,1904447.0,2009,41.89391312,-87.7635266
1633,Cocaine,9,1158337.0,1877175.0,2001,41.81870944,-87.69467773
1634,Heroin,7,1164170.0,1860721.0,2004,41.77343667,-87.67374326
1635,Heroin,11,1150191.0,1897734.0,2013,41.87528819,-87.72402539
1636,Crack,22,1167942.0,1841524.0,2009,41.7206772,-87.66046625
1637,Crack,6,1171036.0,1850334.0,2001,41.74478615,-87.64887703
1638,Crack,4,1197100.0,1819059.0,2005,41.65835592,-87.55441285
1639,Cannabis,8,1151521.0,1848911.0,2005,41.74128491,-87.72042052
1640,Cannabis,8,1159562.0,1857382.0,2001,41.7643697,-87.69072669
1641,Heroin,2,1179656.0,1873779.0,2013,41.80892909,-87.61657633
1642,Cannabis,10,,,2006,,
1643,Crack,15,1142487.0,1905552.0,2001,41.89688833,-87.75211734
1644,Heroin,19,1168796.0,1930206.0,2013,41.96401039,-87.65477191
1645,Crack,8,1161031.0,1861483.0,2007,41.77559319,-87.68522913
1646,Crack,11,1154260.0,1904136.0,2008,41.89277569,-87.7089145
1647,Heroin,11,1150304.0,1896741.0,2016,41.87256109,-87.72363639
1648,Heroin,11,1149591.0,1904621.0,2007,41.89419854,-87.72604942
1649,Cannabis,11,1153473.0,1899322.0,2003,41.87958127,-87.71193289
1650,Cannabis,7,1168840.0,1859337.0,2002,41.76953923,-87.65666401
1651,Crack,11,1153244.0,1904783.0,2009,41.89457135,-87.7126287
1652,Cannabis,24,1164218.0,1950996.0,2005,42.02115699,-87.67101258
1653,Crack,7,1168606.0,1867912.0,2010,41.79307513,-87.65727462
1654,Crack,3,1181951.0,1864423.0,2002,41.7832026,-87.60844819
1655,Cannabis,22,1172994.0,1830260.0,2008,41.68965725,-87.64229303
1656,Cannabis,7,1166004.0,1866162.0,2015,41.78832867,-87.66686563
1657,Crack,3,1178397.0,1857805.0,2006,41.76512359,-87.621679
1658,Crack,11,1154700.0,1901816.0,2003,41.88640059,-87.70736071
1659,Cannabis,7,,,2015,,
1660,Cannabis,15,1143406.0,1902560.0,2007,41.8886608,-87.74881682
1661,Cannabis,15,1141482.0,1898830.0,2016,41.87846096,-87.75597472
1662,Cannabis,2,1182533.0,1874026.0,2006,41.80954055,-87.60601653
1663,Cocaine,11,1149512.0,1901446.0,2009,41.88548754,-87.72642205
1664,Heroin,11,1150943.0,1903978.0,2014,41.89240772,-87.72110076
1665,Cannabis,3,1187358.0,1860663.0,2009,41.77275805,-87.58874399
1666,Cannabis,6,1182949.0,1851967.0,2007,41.74899896,-87.60517584
1667,Crack,7,1169973.0,1867826.0,2001,41.79280953,-87.65226448
1668,Crack,15,1143812.0,1906878.0,2009,41.90050229,-87.7472175
1669,Crack,25,1140755.0,1911032.0,2001,41.9119581,-87.75834388
1670,Cannabis,4,1196278.0,1850217.0,2009,41.74387691,-87.55639213
1671,Crack,6,1169169.0,1847463.0,2009,41.73694827,-87.6558008
1672,Hallucinogens,10,1157932.0,1892551.0,2009,41.8609112,-87.69574471
1673,Cannabis,11,1148195.0,1898349.0,2006,41.87701447,-87.73133814
1674,Heroin,15,1144397.0,1897908.0,2010,41.87587657,-87.74529452
1675,Cannabis,19,1166576.0,1930001.0,2009,41.96349581,-87.66294004
1676,Cannabis,25,1147768.0,1908647.0,2012,41.90528152,-87.73264126
1677,Cannabis,4,1199221.0,1846405.0,2004,41.73334308,-87.5457368
1678,Cannabis,14,,,2008,,
1679,Crack,20,1168108.0,1932906.0,2001,41.9714342,-87.65722313
1680,Cannabis,3,1178228.0,1864032.0,2011,41.78221497,-87.62210968
1681,Heroin,2,1176246.0,1881571.0,2001,41.83038838,-87.62884911
1682,Cannabis,25,1148978.0,1912979.0,2010,41.91714561,-87.72808421
1683,Crack,9,1172286.0,1868731.0,2014,41.79524235,-87.6437564
1684,Cannabis,15,1144339.0,1901076.0,2006,41.88457103,-87.7454278
1685,Cannabis,11,1150878.0,1906101.0,2011,41.89823472,-87.72128386
1686,Cannabis,15,1139924.0,1905802.0,2007,41.89762162,-87.76152485
1687,Cannabis,8,1162612.0,1858038.0,2002,41.76610679,-87.67952932
1688,Cannabis,2,1178122.0,1866063.0,2001,41.78779064,-87.62243673
1689,Crack,25,1140957.0,1909469.0,2008,41.90766534,-87.75764032
1690,Cannabis,8,1157106.0,1863668.0,2007,41.78166942,-87.69955884
1691,Heroin,11,1151264.0,1905629.0,2001,41.89693194,-87.7198785
1692,Heroin,15,1140252.0,1899493.0,2004,41.88030293,-87.76047483
1693,Cannabis,11,1152231.0,1905327.0,2014,41.89608419,-87.71633481
1694,Crack,4,1192946.0,1841617.0,2007,41.72035962,-87.5688805
1695,Crack,8,1145638.0,1862408.0,2007,41.77843602,-87.74163568
1696,Heroin,15,1143243.0,1901005.0,2007,41.88439674,-87.74945428
1697,Cannabis,7,1175111.0,1855879.0,2007,41.75991239,-87.63378051
1698,Heroin,6,1176173.0,1841939.0,2002,41.72163552,-87.63030567
1699,Cannabis,15,1139904.0,1906134.0,2004,41.89853303,-87.76159019
1700,Heroin,15,1143294.0,1898661.0,2010,41.87796356,-87.74932557
1701,Crack,24,1164980.0,1950139.0,2006,42.01878915,-87.66823295
1702,Cocaine,3,1181999.0,1862496.0,2002,41.77791362,-87.60833178
1703,Heroin,2,1181590.0,1881189.0,2008,41.82921821,-87.60925386
1704,Cannabis,20,1167380.0,1934505.0,2005,41.97583764,-87.65985384
1705,Cocaine,7,1168290.0,1867344.0,2002,41.79152328,-87.65844971
1706,Cannabis,3,1182638.0,1863713.0,2006,41.78123837,-87.60595147
1707,Crack,24,1168002.0,1941343.0,2006,41.99458783,-87.65736806
1708,Heroin,2,1176893.0,1880831.0,2003,41.82834318,-87.6264976
1709,Crack,15,1139459.0,1901152.0,2005,41.88486993,-87.76334622
1710,Cocaine,19,1158844.0,1931497.0,2009,41.9677634,-87.6913268
1711,Cannabis,4,1196756.0,1820457.0,2008,41.66220072,-87.55562545
1712,Crack,25,1143856.0,1910239.0,2001,41.90972441,-87.74697149
1713,Cocaine,17,1152512.0,1931844.0,2004,41.96884342,-87.7145999
1714,Cannabis,15,1143260.0,1900525.0,2007,41.88307924,-87.74940385
1715,Cannabis,19,1168810.0,1931949.0,2001,41.96879293,-87.65466968
1716,Cannabis,25,1151255.0,1909715.0,2013,41.9081445,-87.71980423
1717,Cannabis,3,1181968.0,1863766.0,2008,41.78139933,-87.60840617
1718,Cocaine,25,1149779.0,1911217.0,2005,41.91229497,-87.72518722
1719,Crack,4,1188695.0,1850773.0,2003,41.74558714,-87.5841587
1720,Cannabis,15,1140652.0,1901669.0,2010,41.88626682,-87.75895257
1721,Crack,5,1178048.0,1837560.0,2015,41.70957674,-87.62357014
1722,Crack,4,1194991.0,1848290.0,2004,41.73862085,-87.56117107
1723,Crack,4,1196551.0,1852815.0,2009,41.75099925,-87.55530579
1724,Heroin,15,1141446.0,1902232.0,2005,41.88779714,-87.75602287
1725,Cannabis,10,1152147.0,1885570.0,2014,41.84187043,-87.71716419
1726,Cannabis,15,1141649.0,1896456.0,2009,41.87194331,-87.75542021
1727,Cocaine,15,1138882.0,1902191.0,2007,41.88773158,-87.76543984
1728,Cannabis,9,1169033.0,1873620.0,2010,41.80872929,-87.65554381
1729,Crack,3,1178278.0,1863976.0,2001,41.78206016,-87.62192806
1730,Crack,4,,,2009,,
1731,Cannabis,24,1164957.0,1950388.0,2001,42.0194729,-87.66831046
1732,Cannabis,9,1167535.0,1870712.0,2007,41.8007817,-87.66112157
1733,Crack,6,1167159.0,1848153.0,2012,41.73888492,-87.66314515
1734,Crack,3,1190572.0,1858315.0,2009,41.76623799,-87.5770382
1735,Heroin,15,1141831.0,1902243.0,2006,41.8878202,-87.75460873
1736,Cannabis,10,1150071.0,1883070.0,2009,41.83505072,-87.72484753
1737,Crack,3,1182022.0,1864720.0,2007,41.78401595,-87.6081787
1738,Cannabis,7,1167263.0,1865606.0,2006,41.78677606,-87.66226526
1739,Cannabis,8,1160777.0,1863140.0,2006,41.78014548,-87.68611455
1740,Cannabis,17,1152659.0,1934339.0,2005,41.97568694,-87.71399306
1741,Cannabis,3,1178649.0,1864477.0,2005,41.78342653,-87.62055266
1742,Crack,18,1171084.0,1908425.0,2003,41.90419237,-87.64700079
1743,Cannabis,24,1163349.0,1944548.0,2003,42.00348195,-87.67439313
1744,Cannabis,9,1166233.0,1869866.0,2005,41.79848802,-87.66592053
1745,Crack,1,1176755.0,1885570.0,2009,41.84135048,-87.62686091
1746,Heroin,12,1162160.0,1900972.0,2004,41.88393198,-87.67998935
1747,Heroin,15,1142855.0,1905713.0,2013,41.89732328,-87.75076171
1748,Heroin,11,1159599.0,1899601.0,2005,41.88022295,-87.68943138
1749,Cannabis,25,1135552.0,1918950.0,2015,41.93378014,-87.77726987
1750,Cannabis,8,1155415.0,1864837.0,2011,41.78491136,-87.70572723
1751,Crack,18,1173147.0,1906518.0,2002,41.89891391,-87.63947957
1752,Heroin,15,1141706.0,1900078.0,2010,41.88188149,-87.75512135
1753,Cannabis,6,1170636.0,1854256.0,2006,41.75555736,-87.65022859
1754,Crack,11,1153507.0,1901460.0,2006,41.88544748,-87.71175118
1755,Cocaine,8,1153795.0,1875589.0,2008,41.81444868,-87.71138166
1756,Cannabis,20,1167348.0,1935614.0,2005,41.97888146,-87.65993945
1757,Crack,11,1157478.0,1899229.0,2004,41.87924555,-87.6972296
1758,Cannabis,22,1157056.0,1829286.0,2006,41.68732045,-87.70066875
1759,Cannabis,12,1165552.0,1906513.0,2005,41.89906536,-87.6673757
1760,Crack,6,1183685.0,1845074.0,2007,41.73006669,-87.60269333
1761,Cannabis,9,1162921.0,1870825.0,2007,41.80118956,-87.67803953
1762,Crack,12,1161086.0,1898686.0,2001,41.87768137,-87.6839967
1763,Cannabis,4,1197939.0,1850303.0,2014,41.74407158,-87.55030335
1764,Crack,24,1164511.0,1950995.0,2006,42.02114802,-87.66993438
1765,Cannabis,10,1153968.0,1891668.0,2008,41.85856801,-87.71031928
1766,Heroin,15,1141707.0,1900063.0,2010,41.88184031,-87.75511805
1767,Cannabis,14,1162752.0,1913248.0,2001,41.91760587,-87.67747084
1768,Crack,19,1168400.0,1931140.0,2006,41.96658191,-87.65620074
1769,Crack,12,1156896.0,1899881.0,2005,41.88104652,-87.69934893
1770,Cannabis,15,1142694.0,1899551.0,2009,41.88041701,-87.7515065
1771,Crack,14,1155711.0,1915256.0,2003,41.92326083,-87.70328555
1772,Heroin,18,1173374.0,1906658.0,2001,41.89929304,-87.63864165
1773,Cannabis,7,1174917.0,1868041.0,2007,41.7932906,-87.6341291
1774,Crack,25,1136843.0,1910274.0,2004,41.90994913,-87.77273385
